Table of Results from monocle's differentialGeneTest Function Analysis,,,,,,,
,status,family,pval,qval,gene_short_name,num_cells_expressed,use_for_ordering
359,OK,negbinomial.size,1.71E-193,1.07E-191,CCT3,10257,TRUE
360,OK,negbinomial.size,1.92E-193,1.20E-191,COX4I1,12793,TRUE
361,OK,negbinomial.size,6.75E-193,4.19E-191,OLA1,9200,TRUE
362,OK,negbinomial.size,8.26E-193,5.11E-191,RBM39,12175,TRUE
363,OK,negbinomial.size,1.93E-192,1.19E-190,PRDX6,10090,TRUE
364,OK,negbinomial.size,2.23E-192,1.37E-190,MAD2L1,5906,TRUE
365,OK,negbinomial.size,2.34E-192,1.44E-190,CDKN2B,1660,TRUE
366,OK,negbinomial.size,4.18E-192,2.56E-190,MIR194-2HG,3095,TRUE
367,OK,negbinomial.size,4.41E-192,2.69E-190,PSMA3,8956,TRUE
368,OK,negbinomial.size,7.21E-192,4.39E-190,CCNL2,5847,TRUE
369,OK,negbinomial.size,1.36E-191,8.24E-190,ANO9,5633,TRUE
370,OK,negbinomial.size,1.52E-191,9.22E-190,RAB5IF,3875,TRUE
