BEAM Analysis Results Table,,,,,,,
,status,family,pval,qval,gene_short_name,num_cells_expressed,use_for_ordering
KLHL31,OK,negbinomial.size,0.874842297,1,KLHL31,45,FALSE
KLHL32,OK,negbinomial.size,0.998174991,1,KLHL32,14,FALSE
KLHL34,OK,negbinomial.size,0.502430447,1,KLHL34,76,FALSE
KLHL35,OK,negbinomial.size,0.118731375,1,KLHL35,108,FALSE
KLHL36,OK,negbinomial.size,0.606825317,1,KLHL36,777,FALSE
KLHL4,OK,negbinomial.size,1,1,KLHL4,1,FALSE
KLHL41,OK,negbinomial.size,1,1,KLHL41,1,FALSE
KLHL42,OK,negbinomial.size,0.012422715,0.26716007,KLHL42,753,FALSE
KLHL5,OK,negbinomial.size,0.560663935,1,KLHL5,15,FALSE
KLHL6,OK,negbinomial.size,0.940861687,1,KLHL6,34,FALSE
KLHL6-AS1,OK,negbinomial.size,1,1,KLHL6-AS1,5,FALSE
KLHL7,OK,negbinomial.size,0.980887833,1,KLHL7,276,FALSE
KLHL7-AS1,OK,negbinomial.size,0.999952217,1,KLHL7-AS1,1,FALSE
KLHL8,OK,negbinomial.size,0.015300139,0.309397054,KLHL8,561,FALSE
KLHL9,OK,negbinomial.size,0.84443468,1,KLHL9,967,FALSE
KLK1,OK,negbinomial.size,0.993252787,1,KLK1,627,FALSE
KLK10,OK,negbinomial.size,0.885915037,1,KLK10,306,FALSE
KLK11,OK,negbinomial.size,0.579456498,1,KLK11,113,FALSE
KLK12,OK,negbinomial.size,0.605591336,1,KLK12,22,FALSE
KLK13,OK,negbinomial.size,1,1,KLK13,2,FALSE
KLK15,OK,negbinomial.size,0.999992754,1,KLK15,15,FALSE
KLK2,OK,negbinomial.size,1,1,KLK2,0,FALSE
KLK3,OK,negbinomial.size,0.999982285,1,KLK3,5,FALSE
KLK4,OK,negbinomial.size,0.999999911,1,KLK4,8,FALSE
KLK5,FAIL,negbinomial.size,1,1,KLK5,1,FALSE
KLK6,OK,negbinomial.size,0.524177624,1,KLK6,130,FALSE
KLK7,OK,negbinomial.size,0.978210958,1,KLK7,35,FALSE
KLK8,OK,negbinomial.size,0.986052865,1,KLK8,83,FALSE
KLKB1,OK,negbinomial.size,0.235451809,1,KLKB1,52,FALSE
KLLN,OK,negbinomial.size,0.998513914,1,KLLN,394,FALSE
KLRB1,OK,negbinomial.size,0.871869674,1,KLRB1,73,FALSE
KLRC1,OK,negbinomial.size,0.075330763,0.917423506,KLRC1,25,FALSE
KLRC2,FAIL,negbinomial.size,1,1,KLRC2,13,FALSE
KLRC3,OK,negbinomial.size,1,1,KLRC3,1,FALSE
KLRC4,FAIL,negbinomial.size,1,1,KLRC4,2,FALSE
KLRC4-KLRK1,OK,negbinomial.size,1,1,KLRC4-KLRK1,0,FALSE
KLRD1,OK,negbinomial.size,0.995094697,1,KLRD1,30,FALSE
KLRF1,OK,negbinomial.size,0.999999637,1,KLRF1,4,FALSE
KLRF2,OK,negbinomial.size,1,1,KLRF2,0,FALSE
KLRG1,OK,negbinomial.size,0.988425914,1,KLRG1,13,FALSE
KLRG2,OK,negbinomial.size,1,1,KLRG2,5,FALSE
KLRK1,OK,negbinomial.size,1,1,KLRK1,1,FALSE
KMO,OK,negbinomial.size,0.982200894,1,KMO,23,FALSE
KMT2A,OK,negbinomial.size,0.075844571,0.922357865,KMT2A,1319,TRUE
KMT2B,OK,negbinomial.size,0.974178996,1,KMT2B,1449,TRUE
KMT2C,OK,negbinomial.size,0.990761241,1,KMT2C,2719,TRUE
KMT2D,OK,negbinomial.size,0.56289637,1,KMT2D,631,FALSE
KMT2E,OK,negbinomial.size,0.904196954,1,KMT2E,3317,TRUE
KMT2E-AS1,OK,negbinomial.size,0.973300795,1,KMT2E-AS1,1229,TRUE
KMT5A,OK,negbinomial.size,0.560914378,1,KMT5A,765,FALSE
KMT5B,OK,negbinomial.size,0.440216887,1,KMT5B,1456,TRUE
KMT5C,OK,negbinomial.size,0.040790611,0.621280392,KMT5C,374,FALSE
KNDC1,OK,negbinomial.size,1,1,KNDC1,6,FALSE
KNG1,OK,negbinomial.size,0.576771195,1,KNG1,80,FALSE
KNOP1,OK,negbinomial.size,0.089559617,1,KNOP1,1737,TRUE
KNSTRN,OK,negbinomial.size,0.000705393,0.026447374,KNSTRN,89,FALSE
KNTC1,OK,negbinomial.size,0.991883698,1,KNTC1,183,FALSE
KPNA1,OK,negbinomial.size,0.712773184,1,KPNA1,710,FALSE
KPNA2,OK,negbinomial.size,0.182196704,1,KPNA2,527,FALSE
KPNA3,OK,negbinomial.size,0.929174332,1,KPNA3,800,FALSE
KPNA4,OK,negbinomial.size,0.972019588,1,KPNA4,1675,TRUE
KPNA5,OK,negbinomial.size,0.953267377,1,KPNA5,93,FALSE
KPNA6,OK,negbinomial.size,0.031830805,0.525931715,KPNA6,807,FALSE
KPNA7,OK,negbinomial.size,0.831417232,1,KPNA7,53,FALSE
KPNB1,OK,negbinomial.size,0.007397606,0.182231761,KPNB1,1287,TRUE
KPTN,OK,negbinomial.size,0.75904781,1,KPTN,142,FALSE
KRAS,OK,negbinomial.size,0.344723716,1,KRAS,2621,TRUE
KRBA1,OK,negbinomial.size,1,1,KRBA1,2,FALSE
KRBA2,OK,negbinomial.size,0.408272999,1,KRBA2,42,FALSE
KRBOX1,OK,negbinomial.size,1,1,KRBOX1,6,FALSE
KRBOX4,OK,negbinomial.size,0.064256821,0.830934087,KRBOX4,46,FALSE
KRCC1,OK,negbinomial.size,0.55580057,1,KRCC1,1934,TRUE
KREMEN1,OK,negbinomial.size,0.273056975,1,KREMEN1,66,FALSE
KREMEN2,FAIL,negbinomial.size,1,1,KREMEN2,41,FALSE
KRI1,OK,negbinomial.size,0.456009438,1,KRI1,338,FALSE
KRIT1,OK,negbinomial.size,0.999886631,1,KRIT1,830,FALSE
KRR1,OK,negbinomial.size,0.619797715,1,KRR1,814,FALSE
KRT1,FAIL,negbinomial.size,1,1,KRT1,2,FALSE
KRT10,OK,negbinomial.size,0.872009472,1,KRT10,2460,TRUE
KRT12,OK,negbinomial.size,0.362251873,1,KRT12,250,FALSE
KRT13,OK,negbinomial.size,0.921579464,1,KRT13,28,FALSE
KRT14,OK,negbinomial.size,0.466892441,1,KRT14,364,FALSE
KRT15,OK,negbinomial.size,0.549964062,1,KRT15,508,FALSE
KRT16,OK,negbinomial.size,0.20257271,1,KRT16,49,FALSE
KRT17,OK,negbinomial.size,0.173325359,1,KRT17,236,FALSE
KRT18,OK,negbinomial.size,0.278959064,1,KRT18,8264,TRUE
KRT19,OK,negbinomial.size,0.887573659,1,KRT19,7533,TRUE
KRT2,OK,negbinomial.size,1,1,KRT2,2,FALSE
KRT20,OK,negbinomial.size,1.07E-10,1.40E-08,KRT20,5659,TRUE
KRT222,OK,negbinomial.size,1,1,KRT222,0,FALSE
KRT23,OK,negbinomial.size,0.302958682,1,KRT23,185,FALSE
KRT24,OK,negbinomial.size,1,1,KRT24,0,FALSE
KRT25,OK,negbinomial.size,1,1,KRT25,0,FALSE
KRT27,OK,negbinomial.size,1,1,KRT27,0,FALSE
KRT3,OK,negbinomial.size,1,1,KRT3,0,FALSE
KRT31,OK,negbinomial.size,1,1,KRT31,0,FALSE
KRT33B,OK,negbinomial.size,1,1,KRT33B,0,FALSE
KRT34,OK,negbinomial.size,0.999985094,1,KRT34,2,FALSE
KRT36,FAIL,negbinomial.size,1,1,KRT36,8,FALSE
KRT39,OK,negbinomial.size,1,1,KRT39,0,FALSE
KRT4,OK,negbinomial.size,0.944476083,1,KRT4,21,FALSE
KRT40,OK,negbinomial.size,1,1,KRT40,5,FALSE
KRT5,OK,negbinomial.size,0.996349929,1,KRT5,1,FALSE
KRT6A,OK,negbinomial.size,9.60E-07,7.20E-05,KRT6A,30,FALSE
KRT6B,OK,negbinomial.size,0.98488011,1,KRT6B,76,FALSE
KRT6C,OK,negbinomial.size,1,1,KRT6C,1,FALSE
KRT7,OK,negbinomial.size,0.522837316,1,KRT7,228,FALSE
KRT72,OK,negbinomial.size,1,1,KRT72,0,FALSE
KRT73,OK,negbinomial.size,1,1,KRT73,1,FALSE
KRT73-AS1,OK,negbinomial.size,1,1,KRT73-AS1,0,FALSE
KRT74,OK,negbinomial.size,1,1,KRT74,1,FALSE
KRT75,OK,negbinomial.size,1,1,KRT75,3,FALSE
KRT78,OK,negbinomial.size,0.803457289,1,KRT78,8,FALSE
KRT79,OK,negbinomial.size,1,1,KRT79,1,FALSE
KRT8,OK,negbinomial.size,0.003478974,0.098948257,KRT8,8300,TRUE
KRT80,OK,negbinomial.size,0.458037807,1,KRT80,209,FALSE
KRT81,FAIL,negbinomial.size,1,1,KRT81,5,FALSE
KRT83,OK,negbinomial.size,1,1,KRT83,2,FALSE
KRT85,OK,negbinomial.size,1,1,KRT85,0,FALSE
KRT86,OK,negbinomial.size,0.979148944,1,KRT86,15,FALSE
KRT9,OK,negbinomial.size,1,1,KRT9,0,FALSE
KRTAP1-1,OK,negbinomial.size,1,1,KRTAP1-1,1,FALSE
KRTAP1-5,OK,negbinomial.size,1,1,KRTAP1-5,0,FALSE
KRTAP10-2,OK,negbinomial.size,1,1,KRTAP10-2,0,FALSE
KRTAP12-1,OK,negbinomial.size,1,1,KRTAP12-1,0,FALSE
KRTAP12-3,OK,negbinomial.size,1,1,KRTAP12-3,0,FALSE
KRTAP13-2,OK,negbinomial.size,0.540368356,1,KRTAP13-2,490,FALSE
KRTAP13-4,OK,negbinomial.size,1,1,KRTAP13-4,0,FALSE
KRTAP2-3,OK,negbinomial.size,0.620174134,1,KRTAP2-3,3,FALSE
KRTAP3-1,OK,negbinomial.size,0.999995351,1,KRTAP3-1,12,FALSE
KRTAP3-2,OK,negbinomial.size,1,1,KRTAP3-2,0,FALSE
KRTAP3-3,OK,negbinomial.size,1,1,KRTAP3-3,3,FALSE
KRTAP4-1,OK,negbinomial.size,1,1,KRTAP4-1,7,FALSE
KRTAP4-12,OK,negbinomial.size,1,1,KRTAP4-12,0,FALSE
KRTAP4-6,OK,negbinomial.size,1,1,KRTAP4-6,1,FALSE
KRTAP4-7,FAIL,negbinomial.size,1,1,KRTAP4-7,1,FALSE
KRTAP4-8,OK,negbinomial.size,1,1,KRTAP4-8,0,FALSE
KRTAP4-9,OK,negbinomial.size,1,1,KRTAP4-9,0,FALSE
KRTAP5-10,OK,negbinomial.size,0.982887268,1,KRTAP5-10,6,FALSE
KRTAP5-2,OK,negbinomial.size,0.962687869,1,KRTAP5-2,19,FALSE
KRTAP5-4,OK,negbinomial.size,1,1,KRTAP5-4,1,FALSE
KRTAP5-5,OK,negbinomial.size,0.94254821,1,KRTAP5-5,15,FALSE
KRTAP5-7,OK,negbinomial.size,1,1,KRTAP5-7,1,FALSE
KRTAP5-8,OK,negbinomial.size,0.909175029,1,KRTAP5-8,8,FALSE
KRTAP5-9,FAIL,negbinomial.size,1,1,KRTAP5-9,7,FALSE
KRTAP5-AS1,OK,negbinomial.size,0.204201025,1,KRTAP5-AS1,192,FALSE
KRTCAP2,OK,negbinomial.size,0.746567648,1,KRTCAP2,2085,TRUE
KRTCAP3,OK,negbinomial.size,0.070253684,0.877618943,KRTCAP3,1114,TRUE
KRTDAP,OK,negbinomial.size,1,1,KRTDAP,1,FALSE
KSR1,OK,negbinomial.size,0.99492398,1,KSR1,105,FALSE
KSR2,OK,negbinomial.size,1,1,KSR2,49,FALSE
KTI12,OK,negbinomial.size,0.949929028,1,KTI12,88,FALSE
KTN1,OK,negbinomial.size,0.008399995,0.200623928,KTN1,4716,TRUE
KTN1-AS1,FAIL,negbinomial.size,1,1,KTN1-AS1,55,FALSE
KXD1,OK,negbinomial.size,0.960370309,1,KXD1,1076,FALSE
KY,OK,negbinomial.size,1,1,KY,1,FALSE
KYNU,OK,negbinomial.size,0.977807513,1,KYNU,46,FALSE
L1CAM,OK,negbinomial.size,0.98608916,1,L1CAM,11,FALSE
L1TD1,OK,negbinomial.size,0.917531447,1,L1TD1,189,FALSE
L2HGDH,OK,negbinomial.size,0.254366515,1,L2HGDH,135,FALSE
L3HYPDH,OK,negbinomial.size,0.844032346,1,L3HYPDH,101,FALSE
L3MBTL1,OK,negbinomial.size,0.495587874,1,L3MBTL1,60,FALSE
L3MBTL2,OK,negbinomial.size,0.112047331,1,L3MBTL2,310,FALSE
L3MBTL3,OK,negbinomial.size,0.997665302,1,L3MBTL3,126,FALSE
L3MBTL4,OK,negbinomial.size,0.979315879,1,L3MBTL4,30,FALSE
L3MBTL4-AS1,OK,negbinomial.size,1,1,L3MBTL4-AS1,1,FALSE
LA16c-306E5.2,OK,negbinomial.size,1,1,LA16c-306E5.2,2,FALSE
LA16c-312E8.2,OK,negbinomial.size,1,1,LA16c-312E8.2,1,FALSE
LA16c-313D11.9,OK,negbinomial.size,1,1,LA16c-313D11.9,0,FALSE
LA16c-316G12.2,OK,negbinomial.size,1,1,LA16c-316G12.2,0,FALSE
LA16c-321D4.2,OK,negbinomial.size,1,1,LA16c-321D4.2,1,FALSE
LA16c-325D7.2,OK,negbinomial.size,1,1,LA16c-325D7.2,0,FALSE
LA16c-329F2.1,OK,negbinomial.size,1,1,LA16c-329F2.1,0,FALSE
LA16c-349E10.1,OK,negbinomial.size,1,1,LA16c-349E10.1,2,FALSE
LA16c-352F7.1,OK,negbinomial.size,1,1,LA16c-352F7.1,0,FALSE
LA16c-358B7.3,OK,negbinomial.size,1,1,LA16c-358B7.3,6,FALSE
LA16c-358B7.4,OK,negbinomial.size,0.998481509,1,LA16c-358B7.4,3,FALSE
LA16c-359F1.1,OK,negbinomial.size,0.999920807,1,LA16c-359F1.1,2,FALSE
LA16c-360A4.1,OK,negbinomial.size,1,1,LA16c-360A4.1,0,FALSE
LA16c-360H6.3,OK,negbinomial.size,1,1,LA16c-360H6.3,0,FALSE
LA16c-361A3.3,OK,negbinomial.size,1,1,LA16c-361A3.3,0,FALSE
LA16c-380H5.3,OK,negbinomial.size,0.994711113,1,LA16c-380H5.3,4,FALSE
LA16c-380H5.5,FAIL,negbinomial.size,1,1,LA16c-380H5.5,11,FALSE
LA16c-380H5.6,OK,negbinomial.size,1,1,LA16c-380H5.6,3,FALSE
LA16c-385E7.1,OK,negbinomial.size,1,1,LA16c-385E7.1,0,FALSE
LA16c-390E6.5,OK,negbinomial.size,1,1,LA16c-390E6.5,1,FALSE
LA16c-390H2.4,OK,negbinomial.size,1,1,LA16c-390H2.4,2,FALSE
LA16c-395F10.2,OK,negbinomial.size,1,1,LA16c-395F10.2,1,FALSE
LA16c-431H6.6,OK,negbinomial.size,0.986392899,1,LA16c-431H6.6,12,FALSE
LA16c-444G7.2,OK,negbinomial.size,0.999980104,1,LA16c-444G7.2,4,FALSE
LA16c-60D12.1,OK,negbinomial.size,1,1,LA16c-60D12.1,0,FALSE
LA16c-60D12.2,OK,negbinomial.size,1,1,LA16c-60D12.2,1,FALSE
LA16c-OS12.2,OK,negbinomial.size,1,1,LA16c-OS12.2,2,FALSE
LACC1,OK,negbinomial.size,0.647564788,1,LACC1,195,FALSE
LACE1,OK,negbinomial.size,0.963416616,1,LACE1,12,FALSE
LACTB,OK,negbinomial.size,0.684318902,1,LACTB,769,FALSE
LACTB2,OK,negbinomial.size,0.068241783,0.861169693,LACTB2,786,FALSE
LACTB2-AS1,OK,negbinomial.size,0.540952863,1,LACTB2-AS1,19,FALSE
LAD1,OK,negbinomial.size,2.72E-06,0.000189979,LAD1,1668,TRUE
LAG3,OK,negbinomial.size,0.927568758,1,LAG3,64,FALSE
LAGE3,OK,negbinomial.size,0.336276906,1,LAGE3,840,FALSE
LAIR1,OK,negbinomial.size,0.355838394,1,LAIR1,20,FALSE
LAIR2,OK,negbinomial.size,0.606994875,1,LAIR2,46,FALSE
LAMA1,OK,negbinomial.size,0.127197927,1,LAMA1,840,FALSE
LAMA2,FAIL,negbinomial.size,1,1,LAMA2,19,FALSE
LAMA3,OK,negbinomial.size,0.357739449,1,LAMA3,2188,TRUE
LAMA4,OK,negbinomial.size,0.533618983,1,LAMA4,82,FALSE
LAMA5,OK,negbinomial.size,0.064490014,0.831424674,LAMA5,261,FALSE
LAMA5-AS1,OK,negbinomial.size,1,1,LAMA5-AS1,1,FALSE
LAMB1,OK,negbinomial.size,0.948288044,1,LAMB1,546,FALSE
LAMB2,OK,negbinomial.size,0.464756173,1,LAMB2,260,FALSE
LAMB3,OK,negbinomial.size,0.248923115,1,LAMB3,3593,TRUE
LAMB4,OK,negbinomial.size,1,1,LAMB4,2,FALSE
LAMC1,OK,negbinomial.size,0.622069943,1,LAMC1,191,FALSE
LAMC2,OK,negbinomial.size,0.471663008,1,LAMC2,1346,TRUE
LAMC3,OK,negbinomial.size,1,1,LAMC3,0,FALSE
LAMP1,OK,negbinomial.size,0.00015218,0.007194082,LAMP1,3367,TRUE
LAMP2,OK,negbinomial.size,0.176136821,1,LAMP2,690,FALSE
LAMP3,OK,negbinomial.size,0.861556754,1,LAMP3,25,FALSE
LAMP5,OK,negbinomial.size,1,1,LAMP5,2,FALSE
LAMP5-AS1,OK,negbinomial.size,1,1,LAMP5-AS1,0,FALSE
LAMTOR1,OK,negbinomial.size,1.39E-05,0.000839697,LAMTOR1,1169,TRUE
LAMTOR2,OK,negbinomial.size,0.951929571,1,LAMTOR2,2823,TRUE
LAMTOR3,OK,negbinomial.size,0.811098598,1,LAMTOR3,1741,TRUE
LAMTOR4,OK,negbinomial.size,3.92E-05,0.002146557,LAMTOR4,2588,TRUE
LAMTOR5,OK,negbinomial.size,0.991267853,1,LAMTOR5,2896,TRUE
LANCL1,OK,negbinomial.size,0.906234846,1,LANCL1,235,FALSE
LANCL2,OK,negbinomial.size,0.701963923,1,LANCL2,348,FALSE
LANCL3,OK,negbinomial.size,0.781776462,1,LANCL3,241,FALSE
LAP3,OK,negbinomial.size,0.736849316,1,LAP3,1277,TRUE
LAPTM4A,OK,negbinomial.size,0.869570404,1,LAPTM4A,2608,TRUE
LAPTM4B,OK,negbinomial.size,0.99095402,1,LAPTM4B,573,FALSE
LAPTM5,OK,negbinomial.size,0.322050377,1,LAPTM5,148,FALSE
LARGE,OK,negbinomial.size,1,1,LARGE,15,FALSE
LARP1,OK,negbinomial.size,0.000233361,0.010335519,LARP1,1500,TRUE
LARP1B,OK,negbinomial.size,0.967511955,1,LARP1B,873,TRUE
LARP4,OK,negbinomial.size,0.979895398,1,LARP4,1004,TRUE
LARP4B,OK,negbinomial.size,0.977002859,1,LARP4B,559,FALSE
LARP6,OK,negbinomial.size,0.996984168,1,LARP6,24,FALSE
LARP7,OK,negbinomial.size,0.534399968,1,LARP7,1445,TRUE
LARS,OK,negbinomial.size,0.40681389,1,LARS,1279,TRUE
LARS2,OK,negbinomial.size,0.679706946,1,LARS2,209,FALSE
LAS1L,OK,negbinomial.size,0.518638413,1,LAS1L,386,FALSE
LASP1,OK,negbinomial.size,0.226155774,1,LASP1,3068,TRUE
LAT,OK,negbinomial.size,0.542361933,1,LAT,134,FALSE
LAT2,OK,negbinomial.size,0.363630776,1,LAT2,34,FALSE
LATS1,OK,negbinomial.size,0.999314174,1,LATS1,687,FALSE
LATS2,OK,negbinomial.size,0.999965016,1,LATS2,344,FALSE
LATS2-AS1,OK,negbinomial.size,0.963052497,1,LATS2-AS1,18,FALSE
LAX1,OK,negbinomial.size,0.632392626,1,LAX1,16,FALSE
LAYN,OK,negbinomial.size,0.999975504,1,LAYN,5,FALSE
LBH,OK,negbinomial.size,0.074493399,0.91063247,LBH,154,FALSE
LBHD1,OK,negbinomial.size,0.854428371,1,LBHD1,35,FALSE
LBP,OK,negbinomial.size,1,1,LBP,0,FALSE
LBR,OK,negbinomial.size,0.000654732,0.024860642,LBR,1035,TRUE
LBX2,OK,negbinomial.size,0.363062924,1,LBX2,39,FALSE
LBX2-AS1,OK,negbinomial.size,0.963848975,1,LBX2-AS1,131,FALSE
LCA5,OK,negbinomial.size,0.999989939,1,LCA5,14,FALSE
LCA5L,OK,negbinomial.size,0.958845291,1,LCA5L,18,FALSE
LCAT,OK,negbinomial.size,0.999429782,1,LCAT,25,FALSE
LCE1D,OK,negbinomial.size,1,1,LCE1D,0,FALSE
LCE1E,OK,negbinomial.size,1,1,LCE1E,1,FALSE
LCE2A,OK,negbinomial.size,1,1,LCE2A,0,FALSE
LCK,OK,negbinomial.size,0.388451839,1,LCK,86,FALSE
LCLAT1,OK,negbinomial.size,0.978101371,1,LCLAT1,286,FALSE
LCMT1,OK,negbinomial.size,0.733261779,1,LCMT1,1264,TRUE
LCMT1-AS1,OK,negbinomial.size,0.999999564,1,LCMT1-AS1,2,FALSE
LCMT1-AS2,OK,negbinomial.size,0.971690743,1,LCMT1-AS2,11,FALSE
LCMT2,OK,negbinomial.size,0.227855529,1,LCMT2,73,FALSE
LCN1,OK,negbinomial.size,1,1,LCN1,1,FALSE
LCN10,OK,negbinomial.size,1,1,LCN10,0,FALSE
LCN12,OK,negbinomial.size,0.720894059,1,LCN12,65,FALSE
LCN15,OK,negbinomial.size,0.703791823,1,LCN15,239,FALSE
LCN2,OK,negbinomial.size,1.62E-16,3.28E-14,LCN2,3630,TRUE
LCN6,OK,negbinomial.size,1,1,LCN6,0,FALSE
LCN8,OK,negbinomial.size,1,1,LCN8,1,FALSE
LCNL1,OK,negbinomial.size,1,1,LCNL1,0,FALSE
LCOR,OK,negbinomial.size,0.590402194,1,LCOR,1922,TRUE
LCORL,OK,negbinomial.size,0.816373877,1,LCORL,378,FALSE
LCP1,OK,negbinomial.size,0.879733372,1,LCP1,86,FALSE
LCP2,OK,negbinomial.size,0.065727174,0.841550633,LCP2,46,FALSE
LCT,OK,negbinomial.size,1,1,LCT,3,FALSE
LCTL,OK,negbinomial.size,0.79909153,1,LCTL,6,FALSE
LDAH,OK,negbinomial.size,0.750684644,1,LDAH,175,FALSE
LDB1,OK,negbinomial.size,0.501051994,1,LDB1,216,FALSE
LDB2,FAIL,negbinomial.size,1,1,LDB2,4,FALSE
LDB3,OK,negbinomial.size,1,1,LDB3,5,FALSE
LDHA,OK,negbinomial.size,0.454513093,1,LDHA,4769,TRUE
LDHAL6B,OK,negbinomial.size,0.993361777,1,LDHAL6B,10,FALSE
LDHB,OK,negbinomial.size,0.000431873,0.01758585,LDHB,724,FALSE
LDHC,OK,negbinomial.size,0.857760807,1,LDHC,17,FALSE
LDHD,OK,negbinomial.size,0.437292689,1,LDHD,1149,TRUE
LDLR,OK,negbinomial.size,0.00100904,0.035720241,LDLR,1770,TRUE
LDLRAD1,FAIL,negbinomial.size,1,1,LDLRAD1,4,FALSE
LDLRAD2,FAIL,negbinomial.size,1,1,LDLRAD2,4,FALSE
LDLRAD3,OK,negbinomial.size,0.887889821,1,LDLRAD3,33,FALSE
LDLRAD4,OK,negbinomial.size,0.218510267,1,LDLRAD4,217,FALSE
LDLRAD4-AS1,OK,negbinomial.size,0.999199271,1,LDLRAD4-AS1,4,FALSE
LDLRAP1,OK,negbinomial.size,0.2772016,1,LDLRAP1,818,FALSE
LDOC1,OK,negbinomial.size,1,1,LDOC1,1,FALSE
LDOC1L,OK,negbinomial.size,0.956673898,1,LDOC1L,19,FALSE
LEAP2,OK,negbinomial.size,0.016057025,0.320785358,LEAP2,456,FALSE
LECT1,OK,negbinomial.size,1,1,LECT1,0,FALSE
LEF1,OK,negbinomial.size,0.652573614,1,LEF1,47,FALSE
LEFTY1,OK,negbinomial.size,1.35E-06,9.92E-05,LEFTY1,818,TRUE
LEFTY2,OK,negbinomial.size,0.554830552,1,LEFTY2,13,FALSE
LEKR1,FAIL,negbinomial.size,1,1,LEKR1,33,FALSE
LEMD1,OK,negbinomial.size,0.767042996,1,LEMD1,115,FALSE
LEMD2,OK,negbinomial.size,0.885717022,1,LEMD2,694,FALSE
LEMD3,OK,negbinomial.size,0.636770099,1,LEMD3,687,FALSE
LENEP,OK,negbinomial.size,1,1,LENEP,0,FALSE
LENG1,OK,negbinomial.size,0.05088413,0.715763692,LENG1,848,FALSE
LENG8,OK,negbinomial.size,0.288950713,1,LENG8,1668,TRUE
LENG8-AS1,OK,negbinomial.size,0.99196651,1,LENG8-AS1,312,FALSE
LENG9,OK,negbinomial.size,0.980005558,1,LENG9,1101,TRUE
LEO1,OK,negbinomial.size,0.893771272,1,LEO1,766,FALSE
LEP,OK,negbinomial.size,1,1,LEP,1,FALSE
LEPR,FAIL,negbinomial.size,1,1,LEPR,24,FALSE
LEPROT,OK,negbinomial.size,0.75295852,1,LEPROT,562,FALSE
LEPROTL1,OK,negbinomial.size,0.639416726,1,LEPROTL1,548,FALSE
LETM1,OK,negbinomial.size,0.065982291,0.843608013,LETM1,2029,TRUE
LETM2,OK,negbinomial.size,0.575901138,1,LETM2,75,FALSE
LETMD1,OK,negbinomial.size,0.556333332,1,LETMD1,733,FALSE
LEXM,OK,negbinomial.size,0.682237033,1,LEXM,30,FALSE
LFNG,OK,negbinomial.size,0.97311422,1,LFNG,261,FALSE
LGALS1,OK,negbinomial.size,1.10E-15,2.12E-13,LGALS1,798,TRUE
LGALS12,OK,negbinomial.size,1,1,LGALS12,0,FALSE
LGALS14,OK,negbinomial.size,1,1,LGALS14,9,FALSE
LGALS2,OK,negbinomial.size,1.08E-08,1.07E-06,LGALS2,2857,TRUE
LGALS3,OK,negbinomial.size,2.87E-13,4.57E-11,LGALS3,7538,TRUE
LGALS3BP,OK,negbinomial.size,1.24E-08,1.22E-06,LGALS3BP,5409,TRUE
LGALS4,OK,negbinomial.size,3.64E-07,2.90E-05,LGALS4,7340,TRUE
LGALS7,OK,negbinomial.size,1,1,LGALS7,1,FALSE
LGALS7B,OK,negbinomial.size,0.995582297,1,LGALS7B,16,FALSE
LGALS8,OK,negbinomial.size,0.471586666,1,LGALS8,885,FALSE
LGALS8-AS1,OK,negbinomial.size,0.08852599,1,LGALS8-AS1,20,FALSE
LGALS9,OK,negbinomial.size,0.579183961,1,LGALS9,2684,TRUE
LGALS9B,OK,negbinomial.size,0.040213343,0.615249349,LGALS9B,459,FALSE
LGALS9C,OK,negbinomial.size,0.558406583,1,LGALS9C,403,FALSE
LGALSL,OK,negbinomial.size,0.078766504,0.938741774,LGALSL,1059,TRUE
LGI1,OK,negbinomial.size,0.999999041,1,LGI1,1,FALSE
LGI2,OK,negbinomial.size,1,1,LGI2,0,FALSE
LGI3,OK,negbinomial.size,1,1,LGI3,0,FALSE
LGI4,OK,negbinomial.size,0.971039996,1,LGI4,266,FALSE
LGMN,OK,negbinomial.size,0.95973738,1,LGMN,1395,TRUE
LGR4,OK,negbinomial.size,0.140440435,1,LGR4,2115,TRUE
LGR5,OK,negbinomial.size,0.464427671,1,LGR5,163,FALSE
LGR6,OK,negbinomial.size,0.856612376,1,LGR6,110,FALSE
LGSN,OK,negbinomial.size,0.999952315,1,LGSN,48,FALSE
LHB,OK,negbinomial.size,0.991757952,1,LHB,4,FALSE
LHCGR,OK,negbinomial.size,1,1,LHCGR,0,FALSE
LHFP,OK,negbinomial.size,1,1,LHFP,5,FALSE
LHFPL1,OK,negbinomial.size,1,1,LHFPL1,0,FALSE
LHFPL2,OK,negbinomial.size,0.152858017,1,LHFPL2,877,FALSE
LHFPL3,OK,negbinomial.size,1,1,LHFPL3,1,FALSE
LHFPL4,OK,negbinomial.size,0.944598985,1,LHFPL4,34,FALSE
LHFPL5,OK,negbinomial.size,0.178976868,1,LHFPL5,6,FALSE
LHPP,OK,negbinomial.size,0.0052769,0.138580224,LHPP,241,FALSE
LHX1,OK,negbinomial.size,1,1,LHX1,7,FALSE
LHX2,OK,negbinomial.size,0.996244619,1,LHX2,3,FALSE
LHX3,OK,negbinomial.size,1,1,LHX3,0,FALSE
LHX4,OK,negbinomial.size,0.27650926,1,LHX4,80,FALSE
LHX5,OK,negbinomial.size,1,1,LHX5,2,FALSE
